Time,time,V(inn),V(inp),V(n001),V(n002),V(n2v5),V(nc_01),V(nc_02),V(outa),V(outb),V(p2v5),V(sd),V(signal),V(vdd),V(vee),I(Ca),I(Cb),I(Cf),I(Cload),I(Cpara),I(Cparb),I(IOUTA),I(IOUTB),I(R1),I(R2),I(R3),I(R5),I(Ra),I(Rb),I(Rf),I(Rload),I(Rpara),I(Rparb),I(V1),I(V2),I(V3),I(V4),Ix(u1:1),Ix(u1:2),Ix(u1:3),Ix(u1:4),Ix(u1:5),Ix(u1:6),Ix(u2:1),Ix(u2:2),Ix(u2:3),Ix(u2:4),Ix(u2:5),Ix(u2:6),Ix(u3:1),Ix(u3:2),Ix(u3:3),Ix(u3:4),Ix(u3:5),Ix(u3:6)
6.4190932749222775e-06,6.4190932749222775e-06,-0.004001965,0.0022884805,-0.74482405,-0.25354567,-2.5,2.5,2.5,-0.25293678,-0.25417724,2.5,-15.183333,7.364456,18.0,-18.0,-2.748487e-07,1.5589667e-07,-0.00014515153,0.016562112,-6.246562e-08,3.543106e-08,0.0029734764,0.0010265235,-0.0014083333,-0.0015183333,-0.0029751891,-0.0010274465,0.004918873,-7.1201553e-06,0.005440995,0.334748,-2.6679764e-08,1.5256537e-08,-0.35602543,-0.03395202,-0.010919789,-0.0019999768,7.1201553e-06,0.0003769709,0.35602543,-0.03254369,-0.32348174,0.00011,-1.0731651e-06,-1.3485795e-06,0.0009999819,-0.008900568,0.0078940615,0.0,-1.2724714e-06,-1.1295346e-06,0.0009999949,-0.002019222,0.0010203263,0.0
6.428858899922277e-06,6.428858899922277e-06,-0.0041167852,0.0023528521,-0.7177969,-0.28062022,-2.5,2.5,2.5,-0.2798133,-0.28124464,2.5,-15.183333,6.615028,18.0,-18.0,-2.4248675e-07,1.3413583e-07,-0.00015080562,0.017204123,-5.5110625e-08,3.0485417e-08,0.0028645115,0.0011354886,-0.0014083333,-0.0015183333,-0.0028661853,-0.001136438,0.0043798364,-7.0395836e-06,0.004924887,0.3006831,-2.7445234e-08,1.568568e-08,-0.32079673,-0.03395202,-0.0103810625,-0.0020000364,7.0395836e-06,0.00039424485,0.32079673,-0.03254369,-0.28825307,0.00011,-1.0713554e-06,-1.3489192e-06,0.001000025,-0.008252787,0.0072460216,0.0,-1.2733215e-06,-1.1296731e-06,0.0010000115,-0.002128275,0.0011293985,0.0
6.448390149922276e-06,6.448390149922276e-06,-0.004299902,0.0024545898,-0.66136736,-0.33712032,-2.5,2.5,2.5,-0.33597374,-0.33773252,2.5,-15.183333,5.0379195,18.0,-18.0,-1.6879238e-07,9.557869e-08,-0.0001603908,0.018291498,-3.8361907e-08,2.172243e-08,0.002637242,0.0013627581,-0.0014083333,-0.0015183333,-0.0026388252,-0.0013637547,0.0032539363,-6.9016683e-06,0.0038384951,0.22899634,-2.8666012e-08,1.6363932e-08,-0.24692662,-0.033952016,-0.009255553,-0.002000034,6.9016683e-06,0.0004241681,0.24692662,-0.03254369,-0.21438295,0.00011,-1.0694733e-06,-1.3474523e-06,0.0010000232,-0.006899882,0.0058927615,0.0,-1.2744756e-06,-1.130271e-06,0.0010000109,-0.002355671,0.001356853,0.0
6.4679213999222755e-06,6.4679213999222755e-06,-0.0044180215,0.0025196658,-0.60248625,-0.39604595,-2.5,2.5,2.5,-0.39463896,-0.39664873,2.5,-15.183333,3.3764021,18.0,-18.0,-9.6931736e-08,5.1116096e-08,-0.00016756439,0.019103905,-2.2029939e-08,1.1617295e-08,0.0024003878,0.0015996123,-0.0014083333,-0.0015183333,-0.0024018805,-0.0016006652,0.0020784729,-6.79575e-06,0.002693601,0.15347283,-2.9453476e-08,1.6797772e-08,-0.16943865,-0.033952016,-0.008080369,-0.002000032,6.79575e-06,0.0004475636,0.16943863,-0.032543685,-0.13689496,0.00011,-1.0693649e-06,-1.3442938e-06,0.0010000216,-0.005487722,0.004480353,0.0,-1.274314e-06,-1.1324544e-06,0.0010000104,-0.002592647,0.0015938694,0.0
6.477687024922275e-06,6.477687024922275e-06,-0.0044522802,0.002538018,-0.5724007,-0.42614102,-2.5,2.5,2.5,-0.4246348,-0.42674023,2.5,-15.183333,2.52176,18.0,-18.0,-5.742514e-08,3.1571346e-08,-0.00017021078,0.019402856,-1.3051168e-08,7.1753057e-09,0.0022794756,0.0017205245,-0.0014083333,-0.0015183333,-0.0022809173,-0.0017216025,0.0014776589,-6.7555043e-06,0.0021045676,0.114625454,-2.968187e-08,1.692012e-08,-0.12970063,-0.033952016,-0.0074795913,-0.0019999833,6.7555043e-06,0.0004566981,0.12970063,-0.032543685,-0.09715696,0.00011,-1.0701818e-06,-1.34168e-06,0.0009999864,-0.0047659934,0.0037585762,0.0,-1.2739499e-06,-1.1337073e-06,0.0009999969,-0.0027135978,0.001714847,0.0
6.487452649922275e-06,6.487452649922275e-06,-0.004469378,0.002547212,-0.5420365,-0.45650795,-2.5,2.5,2.5,-0.4549237,-0.45710433,2.5,-15.183333,1.6554672,18.0,-18.0,-1.960919e-08,9.853004e-09,-0.00017221643,0.019628832,-4.456634e-09,2.2393192e-09,0.0021575114,0.0018424887,-0.0014083333,-0.0015183333,-0.002158904,-0.001843595,0.0008711278,-6.7236483e-06,0.0015074221,0.07524851,-2.9795853e-08,1.6981414e-08,-0.089498565,-0.033952013,-0.006873165,-0.0020000301,6.7236483e-06,0.00046407784,0.089498565,-0.032543685,-0.056954883,0.00011,-1.0714122e-06,-1.3387294e-06,0.0010000202,-0.0040375385,0.0030300317,0.0,-1.2732254e-06,-1.1354198e-06,0.00100001,-0.0028356267,0.0018368714,0.0
6.497218274922274e-06,6.497218274922274e-06,-0.004470017,0.0025464322,-0.5115085,-0.48703304,-2.5,2.5,2.5,-0.48539224,-0.4876274,2.5,-15.183333,0.78078187,18.0,-18.0,1.6730384e-08,-1.3366247e-08,-0.00017357475,0.01978099,3.80236e-09,-3.0377834e-09,0.0020349545,0.0019650457,-0.0014083333,-0.0015183333,-0.002036299,-0.0019661826,0.0002611625,-6.700645e-06,0.0009044101,0.035490084,-2.9800113e-08,1.6976214e-08,-0.04898361,-0.033952013,-0.0062631844,-0.0019999852,6.700645e-06,0.00046967284,0.048983615,-0.03254368,-0.016439931,0.00011,-1.0730457e-06,-1.3354424e-06,0.0009999877,-0.0033049632,0.0022974617,0.0,-1.2721476e-06,-1.1375539e-06,0.0009999975,-0.0029582211,0.001959482,0.0
6.506983899922274e-06,6.506983899922274e-06,-0.0044539347,0.00253598,-0.48093003,-0.5175997,-2.5,2.5,2.5,-0.5159241,-0.5181928,2.5,-15.183333,-0.0990034,18.0,-18.0,5.572888e-08,-3.372771e-08,-0.00017427946,0.019858615,1.2665654e-08,-7.665388e-09,0.0019122659,0.0020877342,-0.0014083333,-0.0015183333,-0.0019135586,-0.0020888983,-0.00034994062,-6.686596e-06,0.0002978005,-0.0045001544,-2.9692899e-08,1.6906533e-08,-0.03254368,-0.05818726,-0.005652114,-0.0020000283,6.686596e-06,0.00047346167,0.03254369,-0.05677893,0.02423525,0.00011,-1.0752779e-06,-1.3314354e-06,0.0010000188,-0.00257115,0.001563618,0.0,-1.2709235e-06,-1.1397048e-06,0.0010000095,-0.0030809639,0.0020822117,0.0
6.5167495249222735e-06,6.5167495249222735e-06,-0.00442062,0.0025164655,-0.4504165,-0.5480933,-2.5,2.5,2.5,-0.54640466,-0.54868597,2.5,-15.183333,-0.98057526,18.0,-18.0,9.437498e-08,-5.4196416e-08,-0.00017432754,0.019861486,2.1448859e-08,-1.2317368e-08,0.0017899076,0.0022100925,-0.0014083333,-0.0015183333,-0.0017911482,-0.0022112844,-0.00095988164,-6.6812177e-06,-0.00031012183,-0.0445716,-2.94708e-08,1.6776436e-08,-0.03254368,-0.09886955,-0.005042089,-0.001999987,6.6812177e-06,0.0004754323,0.03254368,-0.09746122,0.064917535,0.00011,-1.0779863e-06,-1.3269679e-06,0.000999989,-0.0018387396,0.0008312666,0.0,-1.2694355e-06,-1.1421245e-06,0.0009999981,-0.0032033494,0.002204603,0.0
6.526515149922273e-06,6.526515149922273e-06,-0.004370785,0.0024873468,-0.42008418,-0.5784005,-2.5,2.5,2.5,-0.5767207,-0.57899344,2.5,-15.183333,-1.860617,18.0,-18.0,1.3016238e-07,-7.700078e-08,-0.00017372015,0.01978968,2.958236e-08,-1.7500176e-08,0.0016683401,0.00233166,-0.0014083333,-0.0015183333,-0.0016695317,-0.002332883,-0.0015663655,-6.6847115e-06,-0.00091706886,-0.08457351,-2.9138564e-08,1.6582312e-08,-0.032543685,-0.13940598,-0.0044355765,-0.0020000266,6.6847115e-06,0.0004755765,0.032543685,-0.13799766,0.105453975,0.00011,-1.0810369e-06,-1.3222879e-06,0.0010000175,-0.0011106106,0.0001031662,0.0,-1.2675671e-06,-1.1450313e-06,0.001000009,-0.0033249662,0.0023261982,0.0
6.530053724097371e-06,6.530053724097371e-06,-0.004348263,0.0024738142,-0.4091573,-0.58931655,-2.5,2.5,2.5,-0.5876455,-0.5899098,2.5,-15.183333,-2.1785653,18.0,-18.0,1.4987972e-07,-9.126846e-08,-0.00017333876,0.019745221,3.4063575e-08,-2.0742831e-08,0.0016245742,0.0023754258,-0.0014083333,-0.0015183333,-0.0016257392,-0.002376668,-0.0017848813,-6.688405e-06,-0.0011363713,-0.0990257,-2.898842e-08,1.6492095e-08,-0.03254369,-0.15403263,-0.004367619,-0.0021506185,6.688405e-06,0.0004751713,0.032543685,-0.15262431,0.12008063,0.00011,-1.0825767e-06,-1.3198505e-06,0.0011506197,-0.0009988762,-0.00015914222,0.0,-1.2665319e-06,-1.1467159e-06,0.0009999989,-0.0033687425,0.0023699796,0.0
6.534263830785385e-06,6.534263830785385e-06,-0.004317777,0.0024554878,-0.3962154,-0.60224277,-2.5,2.5,2.5,-0.6005862,-0.6028366,2.5,-15.183333,-2.5558105,18.0,-18.0,1.6818898e-07,-9.9227215e-08,-0.00017277204,0.019679349,3.822477e-08,-2.2551639e-08,0.0015727463,0.0024272536,-0.0014083333,-0.0015183333,-0.001573886,-0.002428507,-0.0020437078,-6.694785e-06,-0.0013965889,-0.11617321,-2.878518e-08,1.6369919e-08,-0.03254369,-0.17137393,-0.004419875,-0.0024617538,6.694785e-06,0.0004743468,0.032543685,-0.1699656,0.13742192,0.00011,-1.0842799e-06,-1.3173135e-06,0.0014617532,-0.0009992911,-0.00046982168,0.0,-1.2656465e-06,-1.1479639e-06,0.0010000006,-0.003420584,0.0024218122,0.0
6.540449145782503e-06,6.540449145782503e-06,-0.004268033,0.0024275412,-0.3773379,-0.62109315,-2.5,2.5,2.5,-0.6194657,-0.621688,2.5,-15.183333,-3.1074228,18.0,-18.0,1.8396067e-07,-9.937016e-08,-0.00017169878,0.019555368,4.1809244e-08,-2.2584127e-08,0.0014971554,0.0025028447,-0.0014083333,-0.0015183333,-0.0014982725,-0.0025040992,-0.002421278,-6.7065716e-06,-0.0017771123,-0.1412465,-2.8453552e-08,1.6183607e-08,-0.032543685,-0.19670269,-0.004496575,-0.002916112,6.7065716e-06,0.00047246693,0.032543685,-0.19529435,0.16275068,0.00011,-1.086418e-06,-1.3144567e-06,0.0019161067,-0.0010003945,-0.00092300546,0.0,-1.2648416e-06,-1.1487759e-06,0.0010000054,-0.0034961803,0.0024973925,0.0
6.5440552350982305e-06,6.5440552350982305e-06,-0.0042373803,0.002410865,-0.36641696,-0.63199955,-2.5,2.5,2.5,-0.63039273,-0.6325951,2.5,-15.183333,-3.4272482,18.0,-18.0,1.9004727e-07,-1.0410457e-07,-0.00017094212,0.0194684,4.319256e-08,-2.366013e-08,0.0014534284,0.0025465717,-0.0014083333,-0.0015183333,-0.0014545365,-0.002547833,-0.0026397577,-6.714342e-06,-0.001997754,-0.15578401,-2.8249204e-08,1.6072434e-08,-0.03254369,-0.21137312,-0.0045395624,-0.003177625,6.714342e-06,0.00047106147,0.032543685,-0.2099648,0.17742111,0.00011,-1.0875705e-06,-1.3130266e-06,0.0021776226,-0.0009996522,-0.0011852211,0.0,-1.2641499e-06,-1.1496834e-06,0.0010000023,-0.0035399103,0.0025411185,0.0
6.54843637317371e-06,6.54843637317371e-06,-0.0041984385,0.0023886766,-0.35324043,-0.6451603,-2.5,2.5,2.5,-0.64358187,-0.6457569,2.5,-15.183333,-3.813772,18.0,-18.0,2.0104967e-07,-1.1873516e-07,-0.00016991406,0.019350372,4.569311e-08,-2.6985264e-08,0.001400683,0.002599317,-0.0014083333,-0.0015183333,-0.0014017752,-0.0026005984,-0.0029034144,-6.725198e-06,-0.0022644214,-0.17335327,-2.798959e-08,1.592451e-08,-0.03254369,-0.22908999,-0.0045930003,-0.003494772,6.725198e-06,0.00046907878,0.032543685,-0.22768165,0.19513798,0.00011,-1.0891832e-06,-1.3109124e-06,0.0024947668,-0.0010003226,-0.0015016393,0.0,-1.2628509e-06,-1.1516486e-06,0.0010000052,-0.0035926776,0.0025938733,0.0
6.554703228038555e-06,6.554703228038555e-06,-0.00413726,0.0023516181,-0.33458218,-0.6637927,-2.5,2.5,2.5,-0.66226166,-0.664391,2.5,-15.183333,-4.3622694,18.0,-18.0,2.2848936e-07,-1.4145435e-07,-0.00016825717,0.019159984,5.19294e-08,-3.2148716e-08,0.0013260342,0.0026739659,-0.0014083333,-0.0015183333,-0.001327088,-0.0026752786,-0.003276795,-6.744572e-06,-0.0026428625,-0.19828497,-2.7581732e-08,1.5677454e-08,-0.03254369,-0.2542081,-0.004667054,-0.0039423057,6.744572e-06,0.00046567514,0.032543685,-0.25279975,0.22025608,0.00011,-1.0921785e-06,-1.3066673e-06,0.0029423034,-0.0009997026,-0.0019497068,0.0,-1.2607594e-06,-1.1547746e-06,0.0010000025,-0.0036673513,0.002668534,0.0
6.563623941157833e-06,6.563623941157833e-06,-0.004035393,0.0022916845,-0.30846128,-0.6898606,-2.5,2.5,2.5,-0.68841255,-0.6904619,2.5,-15.183333,-5.132718,18.0,-18.0,2.7395419e-07,-1.541588e-07,-0.00016548202,0.01884118,6.2262316e-08,-3.503609e-08,0.0012216036,0.0027783965,-0.0014083333,-0.0015183333,-0.001222594,-0.002779728,-0.0037995127,-6.779227e-06,-0.003174504,-0.23330536,-2.6902619e-08,1.5277896e-08,-0.03254369,-0.28943855,-0.0047720843,-0.0045702555,6.779227e-06,0.0004595267,0.03254369,-0.2880302,0.25548652,0.00011,-1.0971555e-06,-1.2996193e-06,0.0035702507,-0.0010002898,-0.0025769188,0.0,-1.2584695e-06,-1.1576439e-06,0.001000005,-0.0037717945,0.0027729487,0.0
6.573389566157833e-06,6.573389566157833e-06,-0.0039067203,0.0022204136,-0.2805558,-0.71770185,-2.5,2.5,2.5,-0.71636575,-0.7183072,2.5,-15.183333,-5.9597425,18.0,-18.0,3.0579253e-07,-1.6695928e-07,-0.00016181765,0.018421248,6.94983e-08,-3.794529e-08,0.0011100967,0.0028899033,-0.0014083333,-0.0015183333,-0.0011110406,-0.0028912541,-0.0043580993,-6.8243503e-06,-0.0037452693,-0.2708974,-2.6044802e-08,1.4802757e-08,-0.03254369,-0.32717773,-0.0048830323,-0.00524002,6.8243503e-06,0.0004510126,0.03254369,-0.3257694,0.29322574,0.00011,-1.1022792e-06,-1.2930442e-06,0.004240017,-0.0009997274,-0.003247059,0.0,-1.2558513e-06,-1.160846e-06,0.0010000026,-0.003883305,0.0028844299,0.0
6.583155191157832e-06,6.583155191157832e-06,-0.0037666252,0.0021401898,-0.25347686,-0.744723,-2.5,2.5,2.5,-0.7435195,-0.7453331,2.5,-15.183333,-6.7665243,18.0,-18.0,3.2542005e-07,-1.9449728e-07,-0.00015751788,0.0179291,7.39591e-08,-4.4203926e-08,0.0010019393,0.0029980608,-0.0014083333,-0.0015183333,-0.0010028523,-0.0029994508,-0.0049004266,-6.877652e-06,-0.0043021464,-0.3075693,-2.5110834e-08,1.4267932e-08,-0.03254369,-0.36391005,-0.0049917544,-0.00589129,6.877652e-06,0.0004407625,0.03254369,-0.3625017,0.32995805,0.00011,-1.107174e-06,-1.2872531e-06,0.0048912847,-0.0010002672,-0.0038975743,0.0,-1.2523075e-06,-1.1656446e-06,0.0010000049,-0.003991487,0.0029925732,0.0
6.592920816157832e-06,6.592920816157832e-06,-0.003613689,0.002049885,-0.22731417,-0.77081585,-2.5,2.5,2.5,-0.76976466,-0.77143145,2.5,-15.183333,-7.5499907,18.0,-18.0,3.6364926e-07,-2.1238006e-07,-0.00015264,0.017370768,8.264756e-08,-4.8268195e-08,0.0008975383,0.0031024616,-0.0014083333,-0.0015183333,-0.00089839555,-0.0031038786,-0.0054245046,-6.9402577e-06,-0.0048430185,-0.3431814,-2.4091259e-08,1.36658995e-08,-0.03254369,-0.39949983,-0.0050956397,-0.006519541,6.9402577e-06,0.00042884596,0.03254369,-0.3980915,0.36554784,0.00011,-1.1132813e-06,-1.279403e-06,0.0055195387,-0.000999749,-0.004526109,0.0,-1.2489145e-06,-1.1698532e-06,0.0010000028,-0.004095891,0.0030969381,0.0
6.602686441157832e-06,6.602686441157832e-06,-0.003443424,0.0019538214,-0.2021667,-0.79587805,-2.5,2.5,2.5,-0.7949988,-0.79649985,2.5,-15.183333,-8.30723,18.0,-18.0,4.0349715e-07,-2.2044378e-07,-0.00014718939,0.016747417,9.17039e-08,-5.010086e-08,0.0007972868,0.003202713,-0.0014083333,-0.0015183333,-0.0007980855,-0.003204144,-0.0059283213,-7.0102706e-06,-0.0053658797,-0.3776014,-2.2956158e-08,1.3025477e-08,-0.03254369,-0.43381387,-0.0051963795,-0.0071244296,7.0102706e-06,0.00041525206,0.03254369,-0.43240553,0.39986187,0.00011,-1.1199572e-06,-1.2709102e-06,0.0061244247,-0.0010002465,-0.0051302356,0.0,-1.2458033e-06,-1.1733335e-06,0.0010000049,-0.004196133,0.0031971338,0.0
6.612452066157831e-06,6.612452066157831e-06,-0.0032605203,0.0018512928,-0.1781411,-0.81982386,-2.5,2.5,2.5,-0.8191357,-0.8204525,2.5,-15.183333,-9.035371,18.0,-18.0,4.2059318e-07,-2.415095e-07,-0.00014117044,0.016059676,9.558936e-08,-5.488852e-08,0.000701562,0.003298438,-0.0014083333,-0.0015183333,-0.00070233166,-0.0032999003,-0.006409946,-7.087128e-06,-0.0058687394,-0.41069865,-2.17368e-08,1.23419515e-08,-0.03254369,-0.46672025,-0.0052916273,-0.007701614,7.087128e-06,0.00040003634,0.032543693,-0.4653119,0.43276826,0.00011,-1.1259601e-06,-1.2641253e-06,0.006701611,-0.0009997691,-0.0057076146,0.0,-1.2419164e-06,-1.1781812e-06,0.001000003,-0.004291858,0.0032928132,0.0
6.622217691157831e-06,6.622217691157831e-06,-0.0030688378,0.0017394851,-0.15532176,-0.8425621,-2.5,2.5,2.5,-0.8420829,-0.84319824,2.5,-15.183333,-9.731641,18.0,-18.0,4.4305153e-07,-2.6225115e-07,-0.00013462281,0.015311489,1.0069353e-07,-5.9602534e-08,0.0006107242,0.0033892759,-0.0014083333,-0.0015183333,-0.0006114575,-0.0033907692,-0.0068676113,-7.172298e-06,-0.0063496847,-0.44234732,-2.0458918e-08,1.1596567e-08,-0.032543693,-0.49809512,-0.0053829234,-0.008250919,7.172298e-06,0.00038330417,0.032543693,-0.4966868,0.46414313,0.00011,-1.1324577e-06,-1.2566018e-06,0.007250914,-0.0010002274,-0.006256154,0.0,-1.2377791e-06,-1.1832648e-06,0.0010000049,-0.004382696,0.003383597,0.0
6.6319833161578304e-06,6.6319833161578304e-06,-0.002863636,0.0016216892,-0.13378553,-0.86399955,-2.5,2.5,2.5,-0.86374646,-0.86464393,2.5,-15.183333,-10.393445,18.0,-18.0,4.8150577e-07,-2.684899e-07,-0.00012757858,0.014506737,1.0943313e-07,-6.102043e-08,0.00052511535,0.0034748847,-0.0014083333,-0.0015183333,-0.00052579073,-0.0034763906,-0.0072996095,-7.2647244e-06,-0.0068069273,-0.4724293,-1.9090907e-08,1.0811261e-08,-0.032543693,-0.52782255,-0.005468066,-0.008768469,7.2647244e-06,0.0003651036,0.032543693,-0.5264142,0.49387056,0.00011,-1.1400684e-06,-1.2472367e-06,0.0077684657,-0.0009997875,-0.0067738187,0.0,-1.23413e-06,-1.1872004e-06,0.0010000031,-0.0044682785,0.0034691258,0.0
6.64174894115783e-06,6.64174894115783e-06,-0.0026451214,0.0014997311,-0.113623664,-0.88406104,-2.5,2.5,2.5,-0.8840508,-0.8847141,2.5,-15.183333,-11.018311,18.0,-18.0,5.030327e-07,-2.810048e-07,-0.00012004961,0.013647196,1.14325616e-07,-6.3864725e-08,0.00044505764,0.0035549423,-0.0014083333,-0.0015183333,-0.00044569693,-0.003556469,-0.0077042715,-7.3628125e-06,-0.007238757,-0.50083226,-1.7634143e-08,9.998207e-09,-0.032543693,-0.5557903,-0.0055485284,-0.0092539955,7.3628125e-06,0.00034546523,0.032543693,-0.55438197,0.5218383,0.00011,-1.1472903e-06,-1.2390306e-06,0.008253991,-0.0010002098,-0.0072585745,0.0,-1.2300766e-06,-1.1918258e-06,0.0010000048,-0.0045483187,0.0035491062,0.0
6.65151456615783e-06,6.65151456615783e-06,-0.0024196554,0.0013705322,-0.09491589,-0.9026751,-2.5,2.5,2.5,-0.9029234,-0.9033375,2.5,-15.183333,-11.603861,18.0,-18.0,5.128276e-07,-3.0111357e-07,-0.0001120618,0.012735384,1.16551725e-07,-6.84349e-08,0.00037085236,0.0036291475,-0.0014083333,-0.0015183333,-0.00037147081,-0.0036307054,-0.0080800755,-7.4676163e-06,-0.007643527,-0.52744824,-1.6131036e-08,9.1368815e-09,-0.032543693,-0.5818912,-0.0056223148,-0.009703982,7.4676163e-06,0.00032448638,0.032543693,-0.5804829,0.5479392,0.00011,-1.1541773e-06,-1.2316927e-06,0.008703979,-0.0009998045,-0.0077086044,0.0,-1.2254711e-06,-1.1973492e-06,0.0010000032,-0.00462251,0.0036232378,0.0
6.661280191157829e-06,6.661280191157829e-06,-0.0021860213,0.0012353143,-0.07772103,-0.9197641,-2.5,2.5,2.5,-0.9202852,-0.9204364,2.5,-15.183333,-12.147882,18.0,-18.0,5.3983433e-07,-3.0812447e-07,-0.00010365777,0.0117760245,1.2268963e-07,-7.002829e-08,0.00030277885,0.0036972212,-0.0014083333,-0.0015183333,-0.00030335344,-0.003698793,-0.008425642,-7.579105e-06,-0.008019712,-0.5521765,-1.4573475e-08,8.235428e-09,-0.032543693,-0.60602784,-0.005690746,-0.010118437,7.579105e-06,0.00030227244,0.032543693,-0.6046195,0.57207584,0.00011,-1.1620801e-06,-1.222556e-06,0.009118432,-0.0010001935,-0.008122289,0.0,-1.221289e-06,-1.2018533e-06,0.0010000048,-0.004690552,0.003691214,0.0
6.671045816157829e-06,6.671045816157829e-06,-0.0019408282,0.0010975304,-0.062105745,-0.93526435,-2.5,2.5,2.5,-0.93607175,-0.9359469,2.5,-15.183333,-12.64835,18.0,-18.0,5.649073e-07,-3.1267444e-07,-9.486768e-05,0.0107730515,1.2838801e-07,-7.1062374e-08,0.00024109326,0.0037589069,-0.0014083333,-0.0015183333,-0.00024162617,-0.0037604894,-0.0087396605,-7.69529e-06,-0.008365913,-0.574925,-1.2938854e-08,7.3168693e-09,-0.032543693,-0.6281108,-0.0057520177,-0.010494204,7.69529e-06,0.00027887957,0.032543696,-0.6267025,0.5941588,0.00011,-1.1702253e-06,-1.2132645e-06,0.009494201,-0.0009998202,-0.0084980335,0.0,-1.2171456e-06,-1.2062068e-06,0.0010000033,-0.0047521973,0.0037527941,0.0
6.6808114411578284e-06,6.6808114411578284e-06,-0.0016889775,0.0009552898,-0.04813877,-0.9491242,-2.5,2.5,2.5,-0.9502308,-0.94981754,2.5,-15.183333,-13.103385,18.0,-18.0,5.698317e-07,-3.282046e-07,-8.571521e-05,0.009729014,1.295072e-07,-7.459196e-08,0.00018602781,0.0038139722,-0.0014083333,-0.0015183333,-0.00018654535,-0.0038155804,-0.00902092,-7.8163e-06,-0.008680824,-0.5956084,-1.1259849e-08,6.368599e-09,-0.032543696,-0.648056,-0.0058074165,-0.010831315,7.8163e-06,0.0002543801,0.032543696,-0.64664763,0.614104,0.00011,-1.177645e-06,-1.2056153e-06,0.00983131,-0.0010001786,-0.008834374,0.0,-1.2123757e-06,-1.2116865e-06,0.0010000048,-0.0048072375,0.003807764,0.0
6.690577066157828e-06,6.690577066157828e-06,-0.0014334851,0.0008077204,-0.03586599,-0.96128714,-2.5,2.5,2.5,-0.9627041,-0.96199167,2.5,-15.183333,-13.511252,18.0,-18.0,5.8131474e-07,-3.3668414e-07,-7.623811e-05,0.008647852,1.3211698e-07,-7.651912e-08,0.00013778976,0.0038622103,-0.0014083333,-0.0015183333,-0.00013828314,-0.0038638348,-0.009268382,-7.9428455e-06,-0.008963249,-0.61414784,-9.556567e-09,5.384803e-09,-0.032543696,-0.66578716,-0.0058552697,-0.011127114,7.9428455e-06,0.0002288945,0.032543696,-0.6643788,0.63183516,0.00011,-1.1854667e-06,-1.1972654e-06,0.010127111,-0.0009998346,-0.009130098,0.0,-1.207774e-06,-1.2166773e-06,0.0010000033,-0.0048554353,0.003855892,0.0
6.700342691157828e-06,6.700342691157828e-06,-0.0011706301,0.00065849046,-0.025327655,-0.9717034,-2.5,2.5,2.5,-0.9734407,-0.9724195,2.5,-15.183333,-13.870419,18.0,-18.0,6.0300465e-07,-3.356864e-07,-6.647855e-05,0.007534729,1.3704651e-07,-7.629236e-08,9.656063e-05,0.0039034393,-0.0014083333,-0.0015183333,-9.701616e-05,-0.003905068,-0.00948113,-8.073234e-06,-0.009212127,-0.63047355,-7.804201e-09,4.3899364e-09,-0.032543696,-0.6812389,-0.005896777,-0.011381894,8.073234e-06,0.00020252523,0.032543696,-0.67983055,0.6472869,0.00011,-1.1939627e-06,-1.1877765e-06,0.0103818895,-0.0010001648,-0.009384114,0.0,-1.2035556e-06,-1.2208536e-06,0.0010000048,-0.004896612,0.0038969945,0.0
6.710108316157827e-06,6.710108316157827e-06,-0.00090178894,0.00050769636,-0.016572533,-0.98034036,-2.5,2.5,2.5,-0.9824071,-0.98106825,2.5,-15.183333,-14.179551,18.0,-18.0,6.082859e-07,-3.4373141e-07,-5.646979e-05,0.006393578,1.3824679e-07,-7.812077e-08,6.249562e-05,0.0039375043,-0.0014083333,-0.0015183333,-6.293471e-05,-0.003939149,-0.009658346,-8.20657e-06,-0.009426531,-0.64452505,-6.0119265e-09,3.3846426e-09,-0.032543696,-0.69435364,-0.00593048,-0.011593315,8.20657e-06,0.00017534425,0.032543696,-0.6929453,0.66040164,0.00011,-1.201884e-06,-1.1796091e-06,0.010593312,-0.0009998479,-0.009595411,0.0,-1.1988815e-06,-1.2258971e-06,0.0010000034,-0.004930632,0.003930942,0.0
6.719873941157827e-06,6.719873941157827e-06,-0.00063205545,0.0003532093,-0.009634447,-0.9871654,-2.5,2.5,2.5,-0.9895696,-0.9879055,2.5,-15.183333,-14.437481,18.0,-18.0,6.0702536e-07,-3.5232557e-07,-4.6244553e-05,0.005227713,1.3796031e-07,-8.0073995e-08,3.5722947e-05,0.003964277,-0.0014083333,-0.0015183333,-3.6154186e-05,-0.003965938,-0.009799351,-8.343744e-06,-0.009605651,-0.65624917,-4.213703e-09,2.3547286e-09,-0.032543696,-0.70508075,-0.0059575136,-0.011761855,8.343744e-06,0.00014745563,0.032543696,-0.7036724,0.67112875,0.00011,-1.2095334e-06,-1.172011e-06,0.010761851,-0.0010001521,-0.009763197,0.0,-1.194077e-06,-1.2310961e-06,0.0010000047,-0.004957361,0.0039575943,0.0
