Time,V(inn),V(inp),V(n001),V(n002),V(n2v5),V(nc_01),V(nc_02),V(outa),V(outb),V(p2v5),V(sd),V(signal),V(vdd),V(vee),I(BIOUTA),I(BIOUTB),I(Ca),I(Cb),I(Cf),I(Cload),I(Cpara),I(Cparb),I(R1),I(R2),I(R3),I(R5),I(Ra),I(Rb),I(Rf),I(Rload),I(Rpara),I(Rparb),I(V1),I(V2),I(V3),I(V4),Ix(xu1:1),Ix(xu1:2),Ix(xu1:3),Ix(xu1:4),Ix(xu1:5),Ix(xu1:6),Ix(xu2:1),Ix(xu2:2),Ix(xu2:3),Ix(xu2:4),Ix(xu2:5),Ix(xu2:6),Ix(xu3:1),Ix(xu3:2),Ix(xu3:3),Ix(xu3:4),Ix(xu3:5),Ix(xu3:6)
4.8413924373704985e-06,0.00028910986,-0.00014593579,-0.99273133,-0.0038967836,-2.5,2.5,2.5,-0.011473335,-0.005271642,2.5,-15.183333,12.903227,18.0,-18.0,0.0039848024,1.5197477e-05,-1.5418641e-06,1.0226823e-06,0.00012159725,-0.01046556,-3.5042368e-07,2.324278e-07,-0.0014083333,-0.0015183333,-0.003988034,-1.5063646e-05,0.00654172,-9.820418e-06,0.0061498573,0.5865103,1.9273991e-09,-9.729052e-10,-0.635791,-0.03395203,-0.012533972,-0.0020000073,9.820418e-06,-0.00027026553,0.635791,-0.032543696,-0.60324734,0.00011,-1.1381755e-06,-1.3411228e-06,0.0010000041,-0.011528465,0.010529754,0.0,-1.242316e-06,-1.1203052e-06,0.0010000031,-0.0010055074,5.243227e-06,0.0
4.841980672670498e-06,0.0002478784,-0.00011858858,-0.9931483,-0.0034938797,-2.5,2.5,2.5,-0.0110109495,-0.004865282,2.5,-15.183333,12.9309435,18.0,-18.0,0.0039863097,1.3690455e-05,-1.5422487e-06,1.0228887e-06,0.000119326476,-0.010266159,-3.5051107e-07,2.324747e-07,-0.0014083333,-0.0015183333,-0.003989543,-1.35553855e-05,0.0065475823,-9.795731e-06,0.0061628353,0.58777016,1.6525227e-09,-7.905905e-10,-0.63686216,-0.03395203,-0.012539904,-0.0020000073,9.795731e-06,-0.00026542068,0.63686216,-0.032543696,-0.6043185,0.00011,-1.13698e-06,-1.3423368e-06,0.0010000041,-0.011535893,0.010537125,0.0,-1.2431067e-06,-1.1195045e-06,0.0010000031,-0.0010040106,3.7596546e-06,0.0
4.842568907970498e-06,0.00020663747,-9.12364e-05,-0.9935458,-0.0031105096,-2.5,2.5,2.5,-0.010567983,-0.004478452,2.5,-15.183333,12.958126,18.0,-18.0,0.003987738,1.2261847e-05,-1.5425727e-06,1.0230544e-06,0.00011705099,-0.010066352,-3.505847e-07,2.3251238e-07,-0.0014083333,-0.0015183333,-0.0039909733,-1.2125595e-05,0.006553185,-9.771014e-06,0.0061755683,0.5890057,1.3775832e-09,-6.082426e-10,-0.63790834,-0.03395203,-0.012545576,-0.0020000073,9.771014e-06,-0.00026056572,0.63790834,-0.032543696,-0.6053647,0.00011,-1.135787e-06,-1.3435455e-06,0.0010000041,-0.011542984,0.0105441585,0.0,-1.2438958e-06,-1.1187074e-06,0.0010000031,-0.0010025922,2.3545813e-06,0.0
4.843157143270498e-06,0.0001653887,-6.3880325e-05,-0.99392366,-0.0027466887,-2.5,2.5,2.5,-0.010144452,-0.0041111666,2.5,-15.183333,12.984774,18.0,-18.0,0.0039890883,1.0911712e-05,-1.5428361e-06,1.0231795e-06,0.00011477089,-0.009866147,-3.5064457e-07,2.325408e-07,-0.0014083333,-0.0015183333,-0.0039923256,-1.0774331e-05,0.0065585277,-9.746268e-06,0.006188056,0.590217,1.1025914e-09,-4.2586884e-10,-0.6389296,-0.03395203,-0.012550988,-0.0020000073,9.746268e-06,-0.00025570084,0.6389296,-0.032543696,-0.60638595,0.00011,-1.1345965e-06,-1.3447489e-06,0.0010000041,-0.011549736,0.010550854,0.0,-1.2446831e-06,-1.1179138e-06,0.0010000031,-0.0010012522,1.0280627e-06,0.0
4.843745378570498e-06,0.00012413369,-3.6521455e-05,-0.99428195,-0.0024024313,-2.5,2.5,2.5,-0.009740373,-0.0037634405,2.5,-15.183333,13.010885,18.0,-18.0,0.00399036,9.640103e-06,-1.543039e-06,1.0232638e-06,0.00011248625,-0.009665553,-3.506907e-07,2.3255997e-07,-0.0014083333,-0.0015183333,-0.0039935987,-9.501646e-06,0.0065636104,-9.721495e-06,0.006200298,0.5914039,8.2755786e-10,-2.4347635e-10,-0.6399259,-0.03395203,-0.012556305,-0.0020001712,9.721495e-06,-0.0002508263,0.6399259,-0.032543696,-0.60738224,0.00011,-1.1334085e-06,-1.345947e-06,0.0010000041,-0.011556149,0.010557209,0.0,-1.2454685e-06,-1.1171238e-06,0.0010001672,-0.001000155,-2.1984866e-07,0.0
4.844333613870498e-06,8.2874045e-05,-9.160874e-06,-0.9946207,-0.002077751,-2.5,2.5,2.5,-0.009355763,-0.0034352883,2.5,-15.183333,13.036461,18.0,-18.0,0.003991553,8.447069e-06,-1.5431815e-06,1.0233075e-06,0.00011019717,-0.009464578,-3.5072307e-07,2.3256989e-07,-0.0014083333,-0.0015183333,-0.0039947936,-8.307591e-06,0.006568433,-9.696694e-06,0.0062122936,0.5925664,5.5249366e-10,-6.1072494e-11,-0.64089715,-0.033952035,-0.012562153,-0.002001127,9.696694e-06,-0.0002459422,0.6408971,-0.032543696,-0.60835344,0.00011,-1.1322232e-06,-1.3471397e-06,0.0010000041,-0.0115622245,0.010563226,0.0,-1.2462523e-06,-1.1163376e-06,0.001001123,-0.0009999282,-1.3891035e-06,0.0
4.8449218491704975e-06,4.1611416e-05,1.820033e-05,-0.9949398,-0.0017726605,-2.5,2.5,2.5,-0.008990636,-0.003126722,2.5,-15.183333,13.061498,18.0,-18.0,0.0039926674,7.3326596e-06,-1.5432634e-06,1.0233105e-06,0.00010790375,-0.00926323,-3.507417e-07,2.3257056e-07,-0.0014083333,-0.0015183333,-0.0039959094,-7.1922123e-06,0.0065729944,-9.671869e-06,0.0062240423,0.59370446,2.7740946e-10,1.2133552e-10,-0.64184326,-0.033952035,-0.012568,-0.0020023428,9.671869e-06,-0.00024104882,0.64184326,-0.032543696,-0.6092996,0.00011,-1.1310406e-06,-1.348327e-06,0.0010000041,-0.01156796,0.010568904,0.0,-1.2470341e-06,-1.1155549e-06,0.0010023386,-0.00100004,-2.479656e-06,0.0
4.845510084470497e-06,3.4740367e-07,4.5561064e-05,-0.9952394,-0.001487172,-2.5,2.5,2.5,-0.008645008,-0.0028377543,2.5,-15.183333,13.085996,18.0,-18.0,0.003993703,6.2969166e-06,-1.5432847e-06,1.0232726e-06,0.00010560606,-0.009061514,-3.5074655e-07,2.3256196e-07,-0.0014083333,-0.0015183333,-0.003996947,-6.1555543e-06,0.0065772957,-9.647017e-06,0.006235543,0.594818,2.3160243e-12,3.0374042e-10,-0.64276433,-0.033952035,-0.012573341,-0.0020033128,9.647017e-06,-0.00023614631,0.64276433,-0.032543696,-0.6102207,0.00011,-1.1298606e-06,-1.3495088e-06,0.0010000041,-0.011573356,0.010574242,0.0,-1.2478141e-06,-1.114776e-06,0.0010033088,-0.0009999849,-3.4914626e-06,0.0
4.846098319770497e-06,-4.0916373e-05,7.2920244e-05,-0.9955193,-0.0012212967,-2.5,2.5,2.5,-0.008318892,-0.0025683965,2.5,-15.183333,13.109955,18.0,-18.0,0.00399466,5.3398817e-06,-1.5432456e-06,1.023194e-06,0.0001033042,-0.008859442,-3.5073765e-07,2.325441e-07,-0.0014083333,-0.0015183333,-0.003997905,-5.1976585e-06,0.006581336,-9.622142e-06,0.006246797,0.59590703,-2.727758e-10,4.8613497e-10,-0.64366025,-0.033952035,-0.012578424,-0.0020042865,9.622142e-06,-0.00023123487,0.64366025,-0.032543696,-0.6111166,0.00011,-1.1286835e-06,-1.3506851e-06,0.0010000041,-0.011578413,0.0105792405,0.0,-1.2485923e-06,-1.1140008e-06,0.0010042824,-0.001000012,-4.424484e-06,0.0
4.846686555070497e-06,-8.2178296e-05,0.00010027678,-0.9957796,-0.00097504514,-2.5,2.5,2.5,-0.0080123,-0.0023186593,2.5,-15.183333,13.133372,18.0,-18.0,0.003995538,4.4615927e-06,-1.543146e-06,1.0230748e-06,0.000100998266,-0.00865702,-3.50715e-07,2.3251701e-07,-0.0014083333,-0.0015183333,-0.003998785,-4.318562e-06,0.006585115,-9.597245e-06,0.0062578022,0.59697145,-5.4785526e-10,6.6851186e-10,-0.64453095,-0.033952035,-0.012583127,-0.0020051408,9.597245e-06,-0.00022631467,0.64453095,-0.032543696,-0.6119873,0.00011,-1.1275091e-06,-1.3518559e-06,0.0010000041,-0.011583129,0.0105839,0.0,-1.2493684e-06,-1.1132295e-06,0.0010051366,-0.0009999987,-5.2786822e-06,0.0
4.847274790370497e-06,-0.00012343674,0.00012762958,-0.9960202,-0.000748427,-2.5,2.5,2.5,-0.0077252453,-0.0020885523,2.5,-15.183333,13.156248,18.0,-18.0,0.0039963378,3.662084e-06,-1.5429857e-06,1.022915e-06,9.868834e-05,-0.008454256,-3.506786e-07,2.3248067e-07,-0.0014083333,-0.0015183333,-0.0039995853,-3.5182995e-06,0.006588633,-9.572324e-06,0.006268559,0.59801126,-8.2291157e-10,8.508639e-10,-0.64537644,-0.033952035,-0.012587511,-0.002005936,9.572324e-06,-0.00022138594,0.64537644,-0.032543696,-0.6128328,0.00011,-1.1263376e-06,-1.353021e-06,0.0010000041,-0.011587505,0.010588218,0.0,-1.2501428e-06,-1.1124619e-06,0.0010059319,-0.0010000053,-6.054025e-06,0.0
4.847863025670497e-06,-0.0001646901,0.00015497758,-0.9962412,-0.0005414512,-2.5,2.5,2.5,-0.0074577387,-0.001878085,2.5,-15.183333,13.178581,18.0,-18.0,0.0039970586,2.9413873e-06,-1.542765e-06,1.0227144e-06,9.637452e-05,-0.0082511585,-3.506284e-07,2.324351e-07,-0.0014083333,-0.0015183333,-0.004000307,-2.7969027e-06,0.0065918895,-9.547384e-06,0.006279066,0.59902644,-1.097934e-09,1.0331838e-09,-0.6461967,-0.033952035,-0.012591544,-0.0020066428,9.547384e-06,-0.00021644885,0.6461967,-0.032543696,-0.61365306,0.00011,-1.125169e-06,-1.3541805e-06,0.0010000041,-0.011591542,0.010592197,0.0,-1.2509149e-06,-1.1116981e-06,0.0010066385,-0.001000002,-6.750481e-06,0.0
4.8484512609704965e-06,-0.00020593673,0.00018231965,-0.99644256,-0.00035412598,-2.5,2.5,2.5,-0.007209791,-0.0016872652,2.5,-15.183333,13.200372,18.0,-18.0,0.0039977003,2.2995312e-06,-1.5424835e-06,1.0224734e-06,9.405689e-05,-0.008047734,-3.5056442e-07,2.3238032e-07,-0.0014083333,-0.0015183333,-0.00400095,-2.1544001e-06,0.006594885,-9.522423e-06,0.0062893247,0.6000169,-1.3729115e-09,1.2154644e-09,-0.64699167,-0.033952035,-0.012595242,-0.0020072751,9.522423e-06,-0.00021150362,0.64699167,-0.032543696,-0.614448,0.00011,-1.1240032e-06,-1.3553343e-06,0.0010000041,-0.011595238,0.010595835,0.0,-1.2516853e-06,-1.1109382e-06,0.0010072711,-0.0010000037,-7.3680235e-06,0.0
4.849039496270496e-06,-0.00024717502,0.00020965475,-0.99662423,-0.00018645868,-2.5,2.5,2.5,-0.006981411,-0.0015161008,2.5,-15.183333,13.221618,18.0,-18.0,0.0039982633,1.7365408e-06,-1.5421413e-06,1.0221919e-06,9.173556e-05,-0.007843994,-3.5048666e-07,2.3231634e-07,-0.0014083333,-0.0015183333,-0.004001514,-1.5908171e-06,0.0065976186,-9.497444e-06,0.0062993327,0.6009826,-1.6478335e-09,1.3976984e-09,-0.64776134,-0.033952035,-0.0125985965,-0.0020078265,9.497444e-06,-0.00020655044,0.64776134,-0.032543696,-0.6152177,0.00011,-1.1228406e-06,-1.3564824e-06,0.0010000041,-0.011598594,0.010599133,0.0,-1.2524534e-06,-1.1101822e-06,0.0010078223,-0.0010000028,-7.906627e-06,0.0
4.849627731570496e-06,-0.00028840336,0.00023698178,-0.99678624,-3.8455906e-05,-2.5,2.5,2.5,-0.006772609,-0.0013645984,2.5,-15.183333,13.242318,18.0,-18.0,0.0039987476,1.2524383e-06,-1.5417385e-06,1.0218699e-06,8.94106e-05,-0.0076399427,-3.503951e-07,2.3224317e-07,-0.0014083333,-0.0015183333,-0.0040019993,-1.1061754e-06,0.006600091,-9.472446e-06,0.0063090906,0.6019235,-1.9226891e-09,1.5798786e-09,-0.6485056,-0.033952035,-0.012601612,-0.0020082998,9.472446e-06,-0.00020158947,0.6485056,-0.032543696,-0.61596197,0.00011,-1.121681e-06,-1.3576247e-06,0.0010000041,-0.011601608,0.01060209,0.0,-1.2532196e-06,-1.1094302e-06,0.0010082958,-0.0010000032,-8.366272e-06,0.0
4.850215966870496e-06,-0.00032962012,0.00026429966,-0.9969285,8.987652e-05,-2.5,2.5,2.5,-0.0065833926,-0.001232764,2.5,-15.183333,13.262472,18.0,-18.0,0.0039991527,8.47243e-07,-1.5412749e-06,1.0215076e-06,8.708211e-05,-0.00743559,-3.5028972e-07,2.3216082e-07,-0.0014083333,-0.0015183333,-0.0040024053,-7.004945e-07,0.006602301,-9.447433e-06,0.006318598,0.60283965,-2.1974675e-09,1.7619978e-09,-0.6492246,-0.033952035,-0.012604286,-0.0020086938,9.447433e-06,-0.00019662095,0.6492246,-0.032543696,-0.6166809,0.00011,-1.1205244e-06,-1.358761e-06,0.0010000041,-0.011604283,0.010604707,0.0,-1.2539836e-06,-1.108682e-06,0.0010086898,-0.0010000031,-8.746938e-06,0.0
4.850804202170496e-06,-0.00037082366,0.0002916073,-0.9970512,0.00019853355,-2.5,2.5,2.5,-0.006413769,-0.0011206027,2.5,-15.183333,13.28208,18.0,-18.0,0.003999479,5.2097084e-07,-1.5407503e-06,1.021105e-06,8.475019e-05,-0.007230944,-3.5017052e-07,2.3206933e-07,-0.0014083333,-0.0015183333,-0.004002732,-3.7379024e-07,0.006604249,-9.422402e-06,0.006327854,0.6037309,-2.4721578e-09,1.9440487e-09,-0.64991814,-0.033952035,-0.012606619,-0.002009009,9.422402e-06,-0.00019164506,0.64991814,-0.032543696,-0.6173745,0.00011,-1.119371e-06,-1.3598915e-06,0.0010000041,-0.011606616,0.010606982,0.0,-1.2547455e-06,-1.1079378e-06,0.0010090049,-0.0010000032,-9.048612e-06,0.0
4.851392437470496e-06,-0.00041201236,0.00031890368,-0.9971541,0.00028751092,-2.5,2.5,2.5,-0.0062637455,-0.001028119,2.5,-15.183333,13.30114,18.0,-18.0,0.0039997264,2.736347e-07,-1.540165e-06,1.0206622e-06,8.241491e-05,-0.0070260125,-3.500375e-07,2.3196868e-07,-0.0014083333,-0.0015183333,-0.0040029804,-1.2607535e-07,0.0066059357,-9.397357e-06,0.006336859,0.6045973,-2.746749e-09,2.1260245e-09,-0.65058625,-0.033952035,-0.012608612,-0.002009245,9.397357e-06,-0.00018666199,0.65058625,-0.032543696,-0.6180425,0.00011,-1.1182208e-06,-1.361016e-06,0.0010000041,-0.011608608,0.010608916,0.0,-1.2555053e-06,-1.1071976e-06,0.001009241,-0.0010000031,-9.271282e-06,0.0
4.8519806727704955e-06,-0.00045318462,0.00034618765,-0.9972374,0.0003568051,-2.5,2.5,2.5,-0.0061333277,-0.0009553166,2.5,-15.183333,13.319652,18.0,-18.0,0.003999895,1.0524432e-07,-1.5395188e-06,1.0201792e-06,8.007639e-05,-0.006820804,-3.4989063e-07,2.318589e-07,-0.0014083333,-0.0015183333,-0.0040031495,4.26404e-08,0.00660736,-9.372297e-06,0.006345612,0.6054387,-3.0212308e-09,2.3079176e-09,-0.6512289,-0.033952035,-0.012610263,-0.0020094023,9.372297e-06,-0.00018167193,0.6512289,-0.032543696,-0.6186852,0.00011,-1.1170738e-06,-1.3621344e-06,0.0010000041,-0.01161026,0.01061051,0.0,-1.2562629e-06,-1.1064614e-06,0.001009398,-0.0010000031,-9.414938e-06,0.0
4.852568908070495e-06,-0.00049433875,0.00037345817,-0.9973009,0.00040641343,-2.5,2.5,2.5,-0.006022521,-0.00090219814,2.5,-15.183333,13.337614,18.0,-18.0,0.0039999844,1.5806368e-08,-1.5388117e-06,1.0196561e-06,7.77347e-05,-0.006615326,-3.4972993e-07,2.3174003e-07,-0.0014083333,-0.0015183333,-0.0040032393,1.3235041e-07,0.0066085225,-9.347225e-06,0.0063541126,0.6062552,-3.2955918e-09,2.489721e-09,-0.65184605,-0.033952035,-0.012611574,-0.0020094803,9.347225e-06,-0.00017667511,0.6512289,-0.032543696,-0.6193024,0.00011,-1.1159301e-06,-1.3632468e-06,0.0010000041,-0.011611571,0.010611762,0.0,-1.2570183e-06,-1.1057291e-06,0.0010094761,-0.0010000031,-9.479576e-06,0.0
4.853157143370495e-06,-0.00053547317,0.00040071417,-0.9973448,0.00043633394,-2.5,2.5,2.5,-0.005931329,-0.00086876587,2.5,-15.183333,13.355027,18.0,-18.0,0.0039999946,5.324371e-09,-1.5380435e-06,1.019093e-06,7.5389944e-05,-0.0064095864,-3.4955536e-07,2.3161206e-07,-0.0014083333,-0.0015183333,-0.00400325,1.430512e-07,0.006609423,-9.3221415e-06,0.0063623614,0.6070467,-3.5698213e-09,2.671428e-09,-0.6524377,-0.033952035,-0.012612542,-0.0020094793,9.3221415e-06,-0.0001716717,0.65184605,-0.032543696,-0.619894,0.00011,-1.1147897e-06,-1.3643532e-06,0.0010000041,-0.011612539,0.010612673,0.0,-1.2577714e-06,-1.105001e-06,0.0010094752,-0.0010000031,-9.465192e-06,0.0
4.853745378670495e-06,-0.0005765863,0.0004279546,-0.99736893,0.00044656545,-2.5,2.5,2.5,-0.005859756,-0.000855021,2.5,-15.183333,13.37189,18.0,-18.0,0.003999926,7.379874e-08,-1.5372145e-06,1.01849e-06,7.304221e-05,-0.006203594,-3.4936693e-07,2.31475e-07,-0.0014083333,-0.0015183333,-0.004003182,7.4742374e-08,0.006610061,-9.297046e-06,0.0063703572,0.6078132,-3.8439083e-09,2.8530307e-09,-0.6530039,-0.033952035,-0.012613171,-0.0020093992,9.297046e-06,-0.00016666189,0.65243775,-0.032543696,-0.62046015,0.00011,-1.1136527e-06,-1.3654534e-06,0.0010000041,-0.011613168,0.010613243,0.0,-1.2585223e-06,-1.104277e-06,0.0010093952,-0.0010000031,-9.371788e-06,0.0
4.854333613970495e-06,-0.00061767636,0.00045517835,-0.9973734,0.0004371076,-2.5,2.5,2.5,-0.0058078044,-0.0008609641,2.5,-15.183333,13.388202,18.0,-18.0,0.003999779,2.2122677e-07,-1.5363245e-06,1.017847e-06,7.0691596e-05,-0.005997357,-3.4916465e-07,2.3132888e-07,-0.0014083333,-0.0015183333,-0.004003035,-7.2573314e-08,0.0066104373,-9.271941e-06,0.0063781,0.6085546,-4.1178425e-09,3.0345224e-09,-0.6535444,-0.033952035,-0.012613458,-0.0020092402,9.271941e-06,-0.00016164589,0.6530039,-0.032543696,-0.62100077,0.00011,-1.1125192e-06,-1.3665473e-06,0.0010000041,-0.011613455,0.010613472,0.0,-1.2592709e-06,-1.103557e-06,0.0010092362,-0.0010000031,-9.199368e-06,0.0
4.854921849270495e-06,-0.00065874186,0.00048238438,-0.99735814,0.00040796076,-2.5,2.5,2.5,-0.005775477,-0.00088659493,2.5,-15.183333,13.403961,18.0,-18.0,0.003999552,4.4760264e-07,-1.5353734e-06,1.0171642e-06,6.833819e-05,-0.005790883,-3.489485e-07,2.3117369e-07,-0.0014083333,-0.0015183333,-0.0040028086,-2.9889003e-07,0.006610551,-9.246826e-06,0.006385589,0.60927093,-4.3916124e-09,3.215896e-09,-0.65405947,-0.033952035,-0.012613404,-0.0020090023,9.246826e-06,-0.00015662391,0.6535444,-0.032543696,-0.62151575,0.00011,-1.1113891e-06,-1.367635e-06,0.0010000041,-0.0116134,0.0106133595,0.0,-1.2600171e-06,-1.1028412e-06,0.0010089983,-0.0010000031,-8.947936e-06,0.0
4.8555100845704946e-06,-0.00069978106,0.00050957163,-0.99732316,0.00035912613,-2.5,2.5,2.5,-0.0057627736,-0.0009319125,2.5,-15.183333,13.419168,18.0,-18.0,0.003999247,7.5291746e-07,-1.5343614e-06,1.0164415e-06,6.598209e-05,-0.0055841804,-3.487185e-07,2.3100944e-07,-0.0014083333,-0.0015183333,-0.0040025036,-6.041988e-07,0.0066104024,-9.221704e-06,0.0063928245,0.6099622,-4.6652073e-09,3.3971441e-09,-0.6545489,-0.033952035,-0.012613008,-0.0020086854,9.221704e-06,-0.00015159613,0.65405947,-0.032543696,-0.62200516,0.00011,-1.1102626e-06,-1.3687164e-06,0.0010000041,-0.011613005,0.010612906,0.0,-1.2607611e-06,-1.1021295e-06,0.0010086813,-0.0010000031,-8.617506e-06,0.0
4.856098319870494e-06,-0.0007407924,0.000536739,-0.9972685,0.0002906056,-2.5,2.5,2.5,-0.005769696,-0.0009969149,2.5,-15.183333,13.433823,18.0,-18.0,0.003998863,1.1371591e-06,-1.5332885e-06,1.0156791e-06,6.3623374e-05,-0.0053772577,-3.4847466e-07,2.3083615e-07,-0.0014083333,-0.0015183333,-0.0040021194,-9.884876e-07,0.006609992,-9.196575e-06,0.006399806,0.6106283,-4.938616e-09,3.5782601e-09,-0.65501267,-0.033952035,-0.012612271,-0.0020082893,9.196575e-06,-0.00014656277,0.6545489,-0.032543696,-0.622469,0.00011,-1.1091396e-06,-1.3697916e-06,0.0010000041,-0.011612268,0.010612112,0.0,-1.2615027e-06,-1.1014221e-06,0.0010082852,-0.0010000031,-8.208088e-06,0.0
4.856686555170494e-06,-0.0007817743,0.0005638855,-0.9971942,0.0002024019,-2.5,2.5,2.5,-0.005796244,-0.0010815996,2.5,-15.183333,13.447924,18.0,-18.0,0.0039983997,1.6003124e-06,-1.5321547e-06,1.0148768e-06,6.126216e-05,-0.0051701223,-3.4821696e-07,2.3065382e-07,-0.0014083333,-0.0015183333,-0.004001656,-1.4517414e-06,0.0066093192,-9.17144e-06,0.006406533,0.61126924,-5.2118287e-09,3.7592365e-09,-0.6554508,-0.033952035,-0.012611193,-0.0020078144,9.17144e-06,-0.00014152401,0.65501267,-0.032543696,-0.62290716,0.00011,-1.1080202e-06,-1.3708602e-06,0.0010000041,-0.01161119,0.010610975,0.0,-1.2622418e-06,-1.1007188e-06,0.0010078102,-0.0010000031,-7.719698e-06,0.0
4.857274790470494e-06,-0.000822725,0.00059101,-0.9971001,9.451852e-05,-2.5,2.5,2.5,-0.005842415,-0.0011859634,2.5,-15.183333,13.461471,18.0,-18.0,0.0039978577,2.142359e-06,-1.5309599e-06,1.0140348e-06,5.8898517e-05,-0.004962783,-3.4794544e-07,2.3046246e-07,-0.0014083333,-0.0015183333,-0.004001114,-1.9939416e-06,0.0066083847,-9.146299e-06,0.006413006,0.611885,-5.4848335e-09,3.9400665e-09,-0.65586334,-0.033952035,-0.012609774,-0.0020072605,9.146299e-06,-0.00013648006,0.6554508,-0.032543696,-0.6233197,0.00011,-1.1069045e-06,-1.3719225e-06,0.0010000041,-0.011609771,0.010609498,0.0,-1.2629785e-06,-1.1000199e-06,0.0010072563,-0.0010000031,-7.1523577e-06,0.0
4.857863025770494e-06,-0.000863643,0.0006181114,-0.9969863,-3.3040287e-05,-2.5,2.5,2.5,-0.005908209,-0.001310002,2.5,-15.183333,13.4744625,18.0,-18.0,0.0039972365,2.7632777e-06,-1.5297045e-06,1.013153e-06,5.6532554e-05,-0.004755248,-3.4766012e-07,2.3026205e-07,-0.0014083333,-0.0015183333,-0.004000493,-2.6150672e-06,0.0066071874,-9.121154e-06,0.006419224,0.6124756,-5.75762e-09,4.120743e-09,-0.65625024,-0.033952035,-0.012608014,-0.0020066276,9.121154e-06,-0.0001314311,0.65586334,-0.032543696,-0.6237066,0.00011,-1.1057925e-06,-1.3729783e-06,0.0010000041,-0.011608011,0.01060768,0.0,-1.2637128e-06,-1.0993251e-06,0.0010066235,-0.0010000031,-6.5060876e-06,0.0
4.858451261070494e-06,-0.0009045266,0.00064518873,-0.99685293,-0.00018026949,-2.5,2.5,2.5,-0.0059936224,-0.0014537105,2.5,-15.183333,13.486899,18.0,-18.0,0.003996537,3.463044e-06,-1.5283883e-06,1.0122316e-06,5.416436e-05,-0.0045475247,-3.4736098e-07,2.3005262e-07,-0.0014083333,-0.0015183333,-0.003999793,-3.3150934e-06,0.0066057285,-9.096007e-06,0.006425187,0.61304086,-6.0301772e-09,4.3012585e-09,-0.65661144,-0.033952035,-0.012605913,-0.0020059159,9.096007e-06,-0.00012637733,0.6566114,-0.032543696,-0.6240677,0.00011,-1.1046842e-06,-1.3740276e-06,0.0010000041,-0.01160591,0.0106055215,0.0,-1.2644444e-06,-1.0986347e-06,0.0010059117,-0.0010000031,-5.7809134e-06,0.0
4.859039496370494e-06,-0.0009453742,0.0006722409,-0.9966998,-0.00034716327,-2.5,2.5,2.5,-0.0060986523,-0.0016170832,2.5,-15.183333,13.49878,18.0,-18.0,0.0039957585,4.24163e-06,-1.5270115e-06,1.0112702e-06,5.1794024e-05,-0.0043396223,-3.4704806e-07,2.2983414e-07,-0.0014083333,-0.0015183333,-0.003999014,-4.0939926e-06,0.006604008,-9.070857e-06,0.0064308946,0.61358094,-6.3024945e-09,4.481606e-09,-0.6569469,-0.033952035,-0.012603471,-0.0020051252,9.070857e-06,-0.000121318975,0.6569469,-0.032543696,-0.62440324,0.00011,-1.1035797e-06,-1.3750704e-06,0.0010000041,-0.011603468,0.010603022,0.0,-1.2651738e-06,-1.0979486e-06,0.001005121,-0.0010000031,-4.9768646e-06,0.0
4.859627731670493e-06,-0.0009861841,0.00069926685,-0.996527,-0.00053371507,-2.5,2.5,2.5,-0.006223294,-0.0018001139,2.5,-15.183333,13.510105,18.0,-18.0,0.003994901,5.099005e-06,-1.5255741e-06,1.0102692e-06,4.9421647e-05,-0.0041315486,-3.467214e-07,2.2960664e-07,-0.0014083333,-0.0015183333,-0.003998156,-4.9517344e-06,0.0066020247,-9.045706e-06,0.006436347,0.6140957,-6.574561e-09,4.661779e-09,-0.65725666,-0.033952035,-0.012600688,-0.0020042558,9.045706e-06,-0.00011625622,0.65725666,-0.032543696,-0.624713,0.00011,-1.102479e-06,-1.3761065e-06,0.0010000041,-0.011600685,0.01060018,0.0,-1.2659004e-06,-1.0972668e-06,0.0010042515,-0.0010000031,-4.0939717e-06,0.0
4.860215966970493e-06,-0.0010269549,0.0007262655,-0.99633455,-0.0007399175,-2.5,2.5,2.5,-0.006367543,-0.0020027952,2.5,-15.183333,13.520874,18.0,-18.0,0.0039939648,6.035136e-06,-1.5240764e-06,1.0092284e-06,4.7047317e-05,-0.003923312,-3.46381e-07,2.293701e-07,-0.0014083333,-0.0015183333,-0.0039972193,-5.888285e-06,0.00659978,-9.020555e-06,0.0064415433,0.61458516,-6.846366e-09,4.8417697e-09,-0.65754074,-0.033952035,-0.012597565,-0.0020033075,9.020555e-06,-0.00011118926,0.65754074,-0.032543696,-0.6249971,0.00011,-1.1013823e-06,-1.3771361e-06,0.0010000041,-0.011597562,0.010596999,0.0,-1.2666245e-06,-1.0965896e-06,0.0010033033,-0.0010000031,-3.1322702e-06,0.0
